t_s,phase,label,jaw_measured,jaw_commanded,gripper_current,gripper_vel
0.000,survey,not_held,0.018,0.0179,27.0,-0.0
0.005,survey,not_held,0.0188,0.0178,28.0,-0.0
0.044,survey,not_held,0.0188,0.0176,26.0,-0.0
0.079,survey,not_held,0.0188,0.0175,26.0,-0.0
0.116,survey,not_held,0.0188,0.0173,27.0,-0.0
0.155,survey,not_held,0.0248,0.0172,10.0,-0.0587
0.194,survey,not_held,0.0248,0.0171,10.0,-0.0587
0.227,survey,not_held,0.0248,0.0169,10.0,-0.0587
0.266,survey,not_held,0.0241,0.0168,1.0,-0.0
0.305,survey,not_held,0.0233,0.0166,0.0,-0.0
0.343,survey,not_held,0.0233,0.0165,0.0,-0.0
0.377,survey,not_held,0.0233,0.0164,0.0,-0.0
0.412,survey,not_held,0.0241,0.0162,0.0,-0.0
0.447,survey,not_held,0.0241,0.0161,0.0,-0.0
0.483,survey,not_held,0.0241,0.0159,0.0,-0.0
0.517,survey,not_held,0.0241,0.0158,0.0,-0.0
0.555,survey,not_held,0.0241,0.0157,0.0,-0.0
0.592,survey,not_held,0.0241,0.0155,0.0,-0.0
0.626,survey,not_held,0.0233,0.0154,0.0,-0.0
0.659,survey,not_held,0.0233,0.0152,0.0,-0.0
0.694,survey,not_held,0.0233,0.0151,0.0,-0.0
0.729,survey,not_held,0.0241,0.015,0.0,-0.0
0.766,survey,not_held,0.0241,0.0148,0.0,-0.0
0.800,survey,not_held,0.0241,0.0147,0.0,-0.0
0.833,survey,not_held,0.0241,0.0145,0.0,-0.0
0.869,survey,not_held,0.0241,0.0144,0.0,-0.0
0.905,survey,not_held,0.0241,0.0143,0.0,-0.0
0.940,survey,not_held,0.0241,0.0141,0.0,-0.0
0.974,survey,not_held,0.0241,0.014,0.0,-0.0
1.013,survey,not_held,0.0241,0.0138,0.0,-0.0
1.050,survey,not_held,0.0218,0.0137,6.0,0.0117
1.089,survey,not_held,0.0218,0.0136,6.0,0.0117
1.124,survey,not_held,0.0218,0.0134,6.0,0.0117
1.158,survey,not_held,0.0218,0.0133,6.0,-0.0
1.193,survey,not_held,0.0218,0.0131,6.0,-0.0
1.228,survey,not_held,0.0218,0.013,6.0,-0.0
1.266,survey,not_held,0.0233,0.0129,5.0,-0.0
1.304,survey,not_held,0.0233,0.0127,5.0,-0.0
1.340,survey,not_held,0.0225,0.0126,4.0,-0.0
1.374,survey,not_held,0.0218,0.0124,6.0,-0.0
1.408,survey,not_held,0.0218,0.0123,6.0,-0.0
1.446,survey,not_held,0.0226,0.0122,6.0,-0.0
1.481,survey,not_held,0.0226,0.012,7.0,-0.0
1.517,survey,not_held,0.0226,0.0119,7.0,-0.0
1.552,survey,not_held,0.0218,0.0117,6.0,-0.0
1.588,survey,not_held,0.0218,0.0116,6.0,-0.0
1.623,survey,not_held,0.0218,0.0115,6.0,-0.0
1.657,survey,not_held,0.0218,0.0113,6.0,-0.0
1.693,survey,not_held,0.0218,0.0112,6.0,-0.0
1.729,survey,not_held,0.0218,0.011,6.0,-0.0
1.767,survey,not_held,0.0218,0.0109,5.0,-0.0
1.806,survey,not_held,0.0218,0.0108,5.0,-0.0
1.844,survey,not_held,0.0218,0.0106,5.0,-0.0
1.882,survey,not_held,0.0225,0.0105,5.0,-0.0
1.917,survey,not_held,0.0225,0.0104,5.0,-0.0
1.956,survey,not_held,0.0225,0.0102,5.0,-0.0
1.994,survey,not_held,0.0218,0.0101,5.0,-0.0
2.032,survey,not_held,0.0218,0.0099,5.0,-0.0
2.067,survey,not_held,0.0218,0.0098,6.0,-0.0
2.101,survey,not_held,0.0218,0.0097,6.0,-0.0
2.140,survey,not_held,0.0218,0.0095,6.0,-0.0
2.178,survey,not_held,0.0218,0.0094,6.0,-0.0
2.216,survey,not_held,0.0218,0.0092,6.0,-0.0
2.251,survey,not_held,0.0218,0.0091,6.0,-0.0
2.285,survey,not_held,0.021,0.009,17.0,-0.0
2.319,survey,not_held,0.021,0.0088,17.0,-0.0
2.352,survey,not_held,0.0203,0.0087,17.0,-0.0
2.387,survey,not_held,0.0203,0.0085,17.0,-0.0
2.426,survey,not_held,0.0203,0.0084,17.0,-0.0
2.464,survey,not_held,0.0203,0.0083,17.0,-0.0
2.500,survey,not_held,0.0203,0.0081,17.0,-0.0
2.536,survey,not_held,0.0203,0.008,17.0,-0.0
2.574,survey,not_held,0.0203,0.0078,14.0,-0.0
2.608,survey,not_held,0.0203,0.0077,14.0,-0.0
2.643,survey,not_held,0.0203,0.0076,14.0,-0.0
2.679,survey,not_held,0.0203,0.0074,14.0,-0.0
2.718,survey,not_held,0.0203,0.0073,17.0,-0.0
2.755,survey,not_held,0.0203,0.0071,17.0,-0.0
2.792,survey,not_held,0.0203,0.007,17.0,-0.0
2.825,survey,not_held,0.0203,0.0069,17.0,-0.0
2.859,survey,not_held,0.0203,0.0067,17.0,-0.0
2.895,survey,not_held,0.0203,0.0066,18.0,-0.0
2.930,survey,not_held,0.0203,0.0064,18.0,-0.0
2.964,survey,not_held,0.0203,0.0063,18.0,-0.0
3.002,survey,not_held,0.0203,0.0062,17.0,-0.0
3.036,survey,not_held,0.0203,0.006,17.0,-0.0
3.072,survey,not_held,0.0203,0.0059,18.0,-0.0
3.110,survey,not_held,0.0195,0.0057,18.0,-0.0
3.145,survey,not_held,0.0195,0.0056,18.0,-0.0
3.180,survey,not_held,0.0195,0.0055,17.0,-0.0
3.217,survey,not_held,0.0203,0.0053,13.0,-0.0
3.251,survey,not_held,0.0203,0.0052,13.0,-0.0
3.288,survey,not_held,0.0203,0.005,13.0,-0.0
3.326,survey,not_held,0.0203,0.0049,18.0,-0.0
3.364,survey,not_held,0.0203,0.0048,18.0,-0.0
3.403,survey,not_held,0.0195,0.0046,24.0,-0.0
3.441,survey,not_held,0.0195,0.0045,24.0,-0.0
3.477,survey,not_held,0.0195,0.0043,24.0,-0.0
3.511,survey,not_held,0.0188,0.0042,23.0,-0.0
3.545,survey,not_held,0.0188,0.0041,23.0,-0.0
3.581,survey,not_held,0.0188,0.0039,23.0,-0.0
3.616,survey,not_held,0.018,0.0038,20.0,-0.0
3.650,survey,not_held,0.018,0.0036,20.0,-0.0
3.688,survey,not_held,0.018,0.0035,20.0,-0.0
3.726,survey,not_held,0.018,0.0034,19.0,-0.0
3.761,survey,not_held,0.018,0.0032,19.0,-0.0
3.797,survey,not_held,0.018,0.0031,19.0,-0.0
3.832,survey,not_held,0.018,0.0029,19.0,-0.0
3.869,survey,not_held,0.018,0.0028,19.0,-0.0
3.905,survey,not_held,0.018,0.0027,19.0,-0.0
3.941,survey,not_held,0.018,0.0025,20.0,-0.0
3.977,survey,not_held,0.018,0.0024,20.0,-0.0
4.010,survey,not_held,0.0188,0.0022,22.0,-0.0
4.045,survey,not_held,0.0188,0.0021,22.0,-0.0
4.078,survey,not_held,0.0188,0.002,22.0,-0.0
4.116,survey,not_held,0.0188,0.0018,24.0,-0.0
4.150,survey,not_held,0.0188,0.0017,24.0,-0.0
4.188,survey,not_held,0.0188,0.0015,24.0,-0.0
4.226,survey,not_held,0.0188,0.0014,23.0,-0.0
4.261,survey,not_held,0.0188,0.0013,23.0,-0.0
4.295,survey,not_held,0.0188,0.0011,23.0,-0.0
4.329,survey,not_held,0.018,0.001,17.0,-0.0
4.365,survey,not_held,0.018,0.0008,17.0,-0.0
4.400,survey,not_held,0.018,0.0007,17.0,-0.0
4.436,survey,not_held,0.018,0.0006,23.0,-0.0
4.470,survey,not_held,0.018,0.0004,23.0,-0.0
4.509,survey,not_held,0.018,0.0003,23.0,-0.0
4.546,survey,not_held,0.0165,0.0001,30.0,-0.0
4.580,survey,not_held,0.0165,0.0,30.0,-0.0
4.618,survey,not_held,0.0158,0.0,30.0,-0.0
4.657,survey,not_held,0.015,0.0,30.0,-0.0
4.695,survey,not_held,0.015,0.0,30.0,-0.0
4.731,survey,not_held,0.015,0.0,30.0,-0.0
4.767,survey,not_held,0.0158,0.0,31.0,-0.0
4.802,survey,not_held,0.0158,0.0,31.0,-0.0
4.836,survey,not_held,0.0158,0.0,31.0,-0.0
4.870,survey,not_held,0.0158,0.0,31.0,-0.0
4.904,survey,not_held,0.0158,0.0,31.0,-0.0
4.938,survey,not_held,0.0158,0.0,31.0,-0.0
4.976,survey,not_held,0.0158,0.0,31.0,-0.0
5.015,survey,not_held,0.0158,0.0,31.0,-0.0
5.051,survey,not_held,0.0158,0.0,31.0,-0.0
5.089,survey,not_held,0.0158,0.0,30.0,-0.0
5.126,survey,not_held,0.0158,0.0,30.0,-0.0
5.164,survey,not_held,0.0158,0.0,30.0,-0.0
5.201,survey,not_held,0.0158,0.0,30.0,-0.0
5.239,survey,not_held,0.0158,0.0,29.0,-0.0
5.273,survey,not_held,0.0158,0.0,29.0,-0.0
5.311,survey,not_held,0.0158,0.0,29.0,-0.0
5.346,survey,not_held,0.0158,0.0,29.0,-0.0
5.381,survey,not_held,0.0158,0.0,30.0,-0.0
5.417,survey,not_held,0.0158,0.0,30.0,-0.0
5.452,survey,not_held,0.0158,0.0,31.0,-0.0
5.490,survey,not_held,0.0158,0.0,31.0,-0.0
5.525,survey,not_held,0.0158,0.0,31.0,-0.0
5.559,survey,not_held,0.0158,0.0,31.0,-0.0
5.596,survey,not_held,0.0158,0.0,31.0,-0.0
5.632,survey,not_held,0.0158,0.0,31.0,-0.0
5.671,survey,not_held,0.0158,0.0,30.0,-0.0
5.706,survey,not_held,0.0158,0.0,30.0,-0.0
5.744,survey,not_held,0.0158,0.0,30.0,-0.0
5.783,survey,not_held,0.0158,0.0,30.0,-0.0
5.821,survey,not_held,0.0158,0.0,30.0,-0.0
5.859,survey,not_held,0.0158,0.0,30.0,-0.0
5.896,survey,not_held,0.0158,0.0,29.0,-0.0
5.934,survey,not_held,0.0158,0.0,29.0,-0.0
5.971,survey,not_held,0.0158,0.0,31.0,-0.0
6.004,survey,not_held,0.0158,0.0,31.0,-0.0
6.039,survey,not_held,0.0158,0.0,31.0,-0.0
6.076,survey,not_held,0.0158,0.0,30.0,-0.0
6.112,survey,not_held,0.0158,0.0,30.0,-0.0
11.856,refine,not_held,0.0158,0.0,29.0,-0.0
11.861,refine,not_held,0.0158,0.0,28.0,-0.0
11.896,refine,not_held,0.0158,0.0,28.0,-0.0
11.935,refine,not_held,0.0158,0.0,31.0,-0.0
11.973,refine,not_held,0.0158,0.0,31.0,-0.0
12.011,refine,not_held,0.015,0.0,26.0,-0.0117
12.045,refine,not_held,0.015,0.0,26.0,-0.0117
12.083,refine,not_held,0.015,0.0,26.0,-0.0117
12.117,refine,not_held,0.0143,0.0,25.0,-0.0
12.152,refine,not_held,0.0143,0.0,25.0,-0.0
12.186,refine,not_held,0.0143,0.0,25.0,-0.0
12.225,refine,not_held,0.0143,0.0,25.0,-0.0
12.262,refine,not_held,0.0143,0.0,25.0,-0.0
12.301,refine,not_held,0.0143,0.0,25.0,-0.0
12.338,refine,not_held,0.0143,0.0,24.0,-0.0
12.375,refine,not_held,0.0143,0.0,24.0,-0.0
12.413,refine,not_held,0.0143,0.0,24.0,-0.0
12.452,refine,not_held,0.0143,0.0,25.0,-0.0
12.487,refine,not_held,0.0143,0.0,25.0,-0.0
12.525,refine,not_held,0.0143,0.0,25.0,-0.0
12.561,refine,not_held,0.0143,0.0,25.0,-0.0
12.600,refine,not_held,0.0143,0.0,25.0,-0.0
12.636,refine,not_held,0.0143,0.0,25.0,-0.0
12.674,refine,not_held,0.0143,0.0,25.0,-0.0
12.710,refine,not_held,0.0143,0.0,25.0,-0.0
12.744,refine,not_held,0.0143,0.0,24.0,-0.0
12.782,refine,not_held,0.0143,0.0,24.0,-0.0
12.818,refine,not_held,0.0143,0.0,24.0,-0.0
12.853,refine,not_held,0.0143,0.0,25.0,-0.0
12.892,refine,not_held,0.0143,0.0,25.0,-0.0
12.926,refine,not_held,0.0143,0.0,25.0,-0.0
12.960,refine,not_held,0.0143,0.0,24.0,-0.0
12.997,refine,not_held,0.0143,0.0,24.0,-0.0
13.033,refine,not_held,0.0143,0.0,24.0,-0.0
13.067,refine,not_held,0.0143,0.0,24.0,-0.0
13.104,refine,not_held,0.0143,0.0,24.0,-0.0
13.143,refine,not_held,0.0143,0.0,26.0,-0.0
13.180,refine,not_held,0.0143,0.0,26.0,-0.0
13.216,refine,not_held,0.0143,0.0,25.0,-0.0
13.252,refine,not_held,0.0143,0.0,25.0,-0.0
13.291,refine,not_held,0.0143,0.0,25.0,-0.0
13.329,refine,not_held,0.0143,0.0,25.0,-0.0
13.365,refine,not_held,0.0143,0.0,24.0,-0.0
13.401,refine,not_held,0.0143,0.0,24.0,-0.0
13.435,refine,not_held,0.0143,0.0,24.0,-0.0
13.470,refine,not_held,0.0143,0.0,24.0,-0.0
13.508,refine,not_held,0.0143,0.0,24.0,-0.0
13.542,refine,not_held,0.0143,0.0,24.0,-0.0
13.576,refine,not_held,0.0143,0.0,24.0,-0.0
13.614,refine,not_held,0.0143,0.0,24.0,-0.0
13.651,refine,not_held,0.0143,0.0,24.0,-0.0
13.685,refine,not_held,0.0143,0.0,24.0,-0.0
13.720,refine,not_held,0.0143,0.0,24.0,-0.0
13.758,refine,not_held,0.0143,0.0,24.0,-0.0
13.794,refine,not_held,0.0143,0.0,24.0,-0.0
13.829,refine,not_held,0.0143,0.0,24.0,-0.0
13.867,refine,not_held,0.0143,0.0,25.0,-0.0
13.906,refine,not_held,0.0143,0.0,25.0,-0.0
13.940,refine,not_held,0.0143,0.0,25.0,-0.0
13.975,refine,not_held,0.0143,0.0,24.0,-0.0
14.011,refine,not_held,0.0143,0.0,24.0,-0.0
14.050,refine,not_held,0.0143,0.0,24.0,-0.0
14.083,refine,not_held,0.0143,0.0,24.0,-0.0
14.118,refine,not_held,0.0143,0.0,24.0,-0.0
14.156,refine,not_held,0.0143,0.0,24.0,-0.0
14.191,refine,not_held,0.0143,0.0,25.0,-0.0
14.226,refine,not_held,0.0143,0.0,25.0,-0.0
14.265,refine,not_held,0.0143,0.0,25.0,-0.0
14.299,refine,not_held,0.0143,0.0,25.0,-0.0
14.337,refine,not_held,0.0143,0.0,25.0,-0.0
14.371,refine,not_held,0.0143,0.0,25.0,-0.0
14.409,refine,not_held,0.0143,0.0,25.0,-0.0
14.445,refine,not_held,0.0143,0.0,25.0,-0.0
14.480,refine,not_held,0.0143,0.0,25.0,-0.0
14.516,refine,not_held,0.0143,0.0,25.0,-0.0
14.554,refine,not_held,0.0143,0.0,25.0,-0.0
14.592,refine,not_held,0.0143,0.0,24.0,-0.0
14.628,refine,not_held,0.0143,0.0,24.0,-0.0
14.667,refine,not_held,0.0143,0.0,24.0,-0.0
14.701,refine,not_held,0.0143,0.0,24.0,-0.0
14.737,refine,not_held,0.0143,0.0,24.0,-0.0
14.771,refine,not_held,0.0143,0.0,24.0,-0.0
14.810,refine,not_held,0.0143,0.0,25.0,-0.0
14.848,refine,not_held,0.0143,0.0,25.0,-0.0
14.881,refine,not_held,0.0143,0.0,24.0,-0.0
14.918,refine,not_held,0.0143,0.0,24.0,-0.0
14.952,refine,not_held,0.0143,0.0,24.0,-0.0
14.987,refine,not_held,0.0143,0.0,25.0,-0.0
15.026,refine,not_held,0.0143,0.0,25.0,-0.0
15.064,refine,not_held,0.0143,0.0,25.0,-0.0
15.100,refine,not_held,0.0143,0.0,24.0,-0.0
15.136,refine,not_held,0.0143,0.0,24.0,-0.0
15.174,refine,not_held,0.0143,0.0,24.0,-0.0
15.212,refine,not_held,0.0143,0.0,24.0,-0.0
15.246,refine,not_held,0.0143,0.0,24.0,-0.0
15.281,refine,not_held,0.0143,0.0,24.0,-0.0
15.315,refine,not_held,0.0143,0.0,24.0,-0.0
15.350,refine,not_held,0.0143,0.0,24.0,-0.0
15.388,refine,not_held,0.0143,0.0,25.0,-0.0
15.422,refine,not_held,0.0143,0.0,25.0,-0.0
15.457,refine,not_held,0.0143,0.0,25.0,-0.0
15.491,refine,not_held,0.0143,0.0,25.0,-0.0
15.525,refine,not_held,0.0143,0.0,25.0,-0.0
15.563,refine,not_held,0.0143,0.0,25.0,-0.0
15.601,refine,not_held,0.0143,0.0,25.0,-0.0
15.637,refine,not_held,0.0143,0.0,25.0,-0.0
15.675,refine,not_held,0.0143,0.0,25.0,-0.0
15.710,refine,not_held,0.0143,0.0,24.0,-0.0
15.745,refine,not_held,0.0143,0.0,24.0,-0.0
15.780,refine,not_held,0.0143,0.0,24.0,-0.0
15.814,refine,not_held,0.0143,0.0,25.0,-0.0
15.852,refine,not_held,0.0143,0.0,25.0,-0.0
15.891,refine,not_held,0.0143,0.0,25.0,-0.0
15.925,refine,not_held,0.0143,0.0,24.0,-0.0
15.962,refine,not_held,0.0143,0.0,24.0,-0.0
15.996,refine,not_held,0.0143,0.0,24.0,-0.0
16.033,refine,not_held,0.0143,0.0,25.0,-0.0
16.071,refine,not_held,0.0143,0.0,25.0,-0.0
16.109,refine,not_held,0.0143,0.0,25.0,-0.0
16.148,refine,not_held,0.0143,0.0,25.0,-0.0
16.186,refine,not_held,0.0143,0.0,25.0,-0.0
18.198,above,not_held,0.0143,0.0,25.0,-0.0
18.204,above,not_held,0.0143,0.0,24.0,-0.0
18.242,above,not_held,0.0143,0.0,24.0,-0.0
18.280,above,not_held,0.0143,0.0,24.0,-0.0
18.317,above,not_held,0.0143,0.0,24.0,-0.0
18.355,above,not_held,0.0143,0.0,24.0,-0.0
18.391,above,not_held,0.015,0.0,17.0,-0.0117
18.426,above,not_held,0.015,0.0,17.0,-0.0117
18.461,above,not_held,0.015,0.0,17.0,-0.0117
18.497,above,not_held,0.015,0.0,18.0,-0.0
18.534,above,not_held,0.015,0.0,18.0,-0.0
18.568,above,not_held,0.015,0.0,18.0,-0.0
18.604,above,not_held,0.015,0.0,17.0,-0.0
18.642,above,not_held,0.015,0.0,17.0,-0.0
18.676,above,not_held,0.015,0.0,18.0,-0.0
18.710,above,not_held,0.015,0.0,18.0,-0.0
18.745,above,not_held,0.015,0.0,18.0,-0.0
18.783,above,not_held,0.015,0.0,19.0,-0.0
18.821,above,not_held,0.015,0.0,19.0,-0.0
18.858,above,not_held,0.015,0.0,19.0,-0.0
18.896,above,not_held,0.015,0.0,18.0,-0.0
18.931,above,not_held,0.015,0.0,18.0,-0.0
18.973,above,not_held,0.015,0.0,18.0,-0.0
19.002,above,not_held,0.015,0.0,17.0,-0.0
19.038,above,not_held,0.015,0.0,17.0,-0.0
19.076,above,not_held,0.015,0.0,17.0,-0.0
19.111,above,not_held,0.015,0.0,18.0,-0.0
19.145,above,not_held,0.015,0.0,18.0,-0.0
19.183,above,not_held,0.015,0.0,18.0,-0.0
19.220,above,not_held,0.015,0.0,18.0,-0.0
19.258,above,not_held,0.015,0.0,18.0,-0.0
19.294,above,not_held,0.015,0.0,17.0,-0.0
19.329,above,not_held,0.015,0.0,17.0,-0.0
19.368,above,not_held,0.015,0.0,17.0,-0.0
19.402,above,not_held,0.015,0.0,18.0,-0.0
19.441,above,not_held,0.015,0.0,18.0,-0.0
19.475,above,not_held,0.015,0.0,18.0,-0.0
19.509,above,not_held,0.015,0.0,43.0,-0.0
19.542,above,not_held,0.015,0.0,43.0,-0.0
19.581,above,not_held,0.015,0.0,43.0,-0.0
19.618,above,not_held,0.015,0.0,18.0,-0.0
19.656,above,not_held,0.015,0.0,18.0,-0.0
19.691,above,not_held,0.015,0.0,18.0,-0.0
19.725,above,not_held,0.015,0.0,18.0,-0.0
19.761,above,not_held,0.015,0.0,18.0,-0.0
19.794,above,not_held,0.015,0.0,18.0,-0.0
19.832,above,not_held,0.015,0.0,17.0,-0.0
19.867,above,not_held,0.015,0.0,17.0,-0.0
19.900,above,not_held,0.015,0.0,18.0,-0.0
19.934,above,not_held,0.015,0.0,18.0,-0.0
19.970,above,not_held,0.015,0.0,18.0,-0.0
20.008,above,not_held,0.0165,0.0,17.0,-0.0
20.043,above,not_held,0.0165,0.0,17.0,-0.0
20.078,above,not_held,0.0165,0.0,17.0,-0.0
20.113,above,not_held,0.015,0.0,19.0,-0.0
20.151,above,not_held,0.015,0.0,19.0,-0.0
20.189,above,not_held,0.015,0.0,19.0,-0.0
20.225,above,not_held,0.015,0.0,18.0,-0.0
20.258,above,not_held,0.015,0.0,18.0,-0.0
20.294,above,not_held,0.015,0.0,18.0,-0.0
20.328,above,not_held,0.0165,0.0,23.0,-0.0
20.362,above,not_held,0.0165,0.0,23.0,-0.0
20.400,above,not_held,0.0165,0.0,23.0,-0.0
20.435,above,not_held,0.0165,0.0,17.0,-0.0
20.474,above,not_held,0.0165,0.0,17.0,-0.0
20.511,above,not_held,0.0165,0.0,17.0,-0.0
20.546,above,not_held,0.015,0.0,17.0,-0.0
20.584,above,not_held,0.015,0.0,17.0,-0.0
20.618,above,not_held,0.015,0.0,17.0,-0.0
20.653,above,not_held,0.015,0.0,20.0,-0.0
20.691,above,not_held,0.015,0.0,20.0,-0.0
20.726,above,not_held,0.015,0.0,16.0,-0.0
20.762,above,not_held,0.015,0.0,16.0,-0.0
20.798,above,not_held,0.015,0.0,16.0,-0.0
20.836,above,not_held,0.015,0.0,18.0,-0.0
20.870,above,not_held,0.015,0.0,18.0,-0.0
20.904,above,not_held,0.015,0.0,18.0,-0.0
20.940,above,not_held,0.015,0.0,17.0,-0.0
20.978,above,not_held,0.015,0.0,17.0,-0.0
21.011,above,not_held,0.015,0.0,17.0,-0.0
21.047,above,not_held,0.015,0.0,17.0,-0.0
21.084,above,not_held,0.015,0.0,17.0,-0.0
21.119,above,not_held,0.015,0.0,17.0,-0.0
21.153,above,not_held,0.015,0.0,19.0,-0.0
21.189,above,not_held,0.015,0.0,19.0,-0.0
21.223,above,not_held,0.015,0.0,19.0,-0.0
21.257,above,not_held,0.015,0.0,19.0,-0.0
21.295,above,not_held,0.015,0.0,19.0,-0.0
21.330,above,not_held,0.015,0.0,18.0,-0.0
21.366,above,not_held,0.015,0.0,18.0,-0.0
21.401,above,not_held,0.015,0.0,18.0,-0.0
21.439,above,not_held,0.015,0.0,18.0,-0.0
21.473,above,not_held,0.015,0.0,19.0,-0.0
21.507,above,not_held,0.015,0.0,19.0,-0.0
21.541,above,not_held,0.015,0.0,19.0,-0.0
21.575,above,not_held,0.015,0.0,17.0,-0.0
21.611,above,not_held,0.015,0.0,17.0,-0.0
21.645,above,not_held,0.015,0.0,17.0,-0.0
21.680,above,not_held,0.015,0.0,18.0,-0.0
21.716,above,not_held,0.015,0.0,18.0,-0.0
21.751,above,not_held,0.015,0.0,18.0,-0.0
21.790,above,not_held,0.015,0.0,17.0,-0.0
21.829,standoff,not_held,0.015,0.0,17.0,-0.0
21.861,standoff,not_held,0.015,0.0,16.0,-0.0
21.895,standoff,not_held,0.015,0.0,16.0,-0.0
21.930,standoff,not_held,0.015,0.0,16.0,-0.0
21.967,standoff,not_held,0.015,0.0,18.0,-0.0
22.005,standoff,not_held,0.015,0.0,18.0,-0.0
22.043,standoff,not_held,0.015,0.0,18.0,-0.0
22.078,standoff,not_held,0.015,0.0,18.0,-0.0
22.115,standoff,not_held,0.015,0.0,18.0,-0.0
22.150,standoff,not_held,0.015,0.0,19.0,-0.0
22.183,standoff,not_held,0.015,0.0,19.0,-0.0
22.217,standoff,not_held,0.015,0.0,19.0,-0.0
22.253,standoff,not_held,0.015,0.0,18.0,-0.0
22.287,standoff,not_held,0.015,0.0,17.0,-0.0
22.326,standoff,not_held,0.015,0.0,17.0,-0.0
22.363,standoff,not_held,0.015,0.0,17.0,-0.0
22.397,standoff,not_held,0.015,0.0,18.0,-0.0
22.435,standoff,not_held,0.015,0.0,18.0,-0.0
22.470,standoff,not_held,0.015,0.0,21.0,-0.0
22.508,standoff,not_held,0.015,0.0,21.0,-0.0
22.543,standoff,not_held,0.015,0.0,21.0,-0.0
22.577,standoff,not_held,0.015,0.0,19.0,-0.0
22.611,standoff,not_held,0.015,0.0,19.0,-0.0
22.644,standoff,not_held,0.015,0.0,19.0,-0.0
22.680,standoff,not_held,0.015,0.0,18.0,-0.0
22.718,standoff,not_held,0.015,0.0,18.0,-0.0
22.753,standoff,not_held,0.015,0.0,18.0,-0.0
22.787,standoff,not_held,0.015,0.0,21.0,-0.0
22.826,standoff,not_held,0.015,0.0,21.0,-0.0
22.860,standoff,not_held,0.015,0.0,21.0,-0.0
22.897,standoff,not_held,0.015,0.0,18.0,-0.0
22.934,standoff,not_held,0.015,0.0,18.0,-0.0
22.967,standoff,not_held,0.015,0.0,18.0,-0.0
23.001,standoff,not_held,0.015,0.0,18.0,-0.0
23.040,standoff,not_held,0.015,0.0,18.0,-0.0
23.075,standoff,not_held,0.015,0.0,18.0,-0.0
23.108,standoff,not_held,0.015,0.0,16.0,-0.0
23.142,standoff,not_held,0.015,0.0,16.0,-0.0
23.177,standoff,not_held,0.015,0.0,17.0,-0.0
23.210,standoff,not_held,0.015,0.0,22.0,-0.0
23.245,standoff,not_held,0.015,0.0,22.0,-0.0
23.280,standoff,not_held,0.015,0.0,22.0,-0.0
23.317,standoff,not_held,0.015,0.0,19.0,-0.0
23.351,standoff,not_held,0.015,0.0,19.0,-0.0
23.389,standoff,not_held,0.015,0.0,18.0,-0.0
23.427,standoff,not_held,0.015,0.0,21.0,-0.0
23.465,standoff,not_held,0.015,0.0,21.0,-0.0
23.500,standoff,not_held,0.015,0.0,19.0,-0.0
23.536,standoff,not_held,0.015,0.0,19.0,-0.0
23.574,standoff,not_held,0.015,0.0,19.0,-0.0
23.608,standoff,not_held,0.015,0.0,18.0,-0.0
23.646,standoff,not_held,0.015,0.0,18.0,-0.0
23.683,standoff,not_held,0.015,0.0,18.0,-0.0
23.721,standoff,not_held,0.015,0.0,19.0,-0.0
23.755,standoff,not_held,0.015,0.0,19.0,-0.0
23.791,reach_in,not_held,0.015,0.0,19.0,-0.0
23.823,reach_in,not_held,0.015,0.0,17.0,-0.0
23.859,reach_in,not_held,0.015,0.0,17.0,-0.0
23.895,reach_in,not_held,0.015,0.0,17.0,-0.0
23.931,reach_in,not_held,0.015,0.0,17.0,-0.0
23.967,reach_in,not_held,0.015,0.0,17.0,-0.0
24.005,reach_in,not_held,0.015,0.0,17.0,-0.0
24.042,reach_in,not_held,0.015,0.0,17.0,-0.0
24.079,reach_in,not_held,0.015,0.0,17.0,-0.0
24.113,reach_in,not_held,0.015,0.0,17.0,-0.0
24.150,reach_in,not_held,0.015,0.0,17.0,-0.0
24.184,reach_in,not_held,0.015,0.0,17.0,-0.0
24.220,reach_in,not_held,0.015,0.0,18.0,-0.0
24.254,reach_in,not_held,0.015,0.0,18.0,-0.0
24.292,reach_in,not_held,0.015,0.0,18.0,-0.0
24.331,reach_in,not_held,0.015,0.0,19.0,-0.0
24.367,reach_in,not_held,0.015,0.0,19.0,-0.0
24.401,reach_in,not_held,0.015,0.0,19.0,-0.0
24.436,reach_in,not_held,0.015,0.0,17.0,-0.0
24.471,reach_in,not_held,0.015,0.0,17.0,-0.0
24.509,reach_in,not_held,0.015,0.0,17.0,-0.0
24.543,reach_in,not_held,0.015,0.0,18.0,-0.0
24.581,reach_in,not_held,0.015,0.0,18.0,-0.0
24.618,reach_in,not_held,0.015,0.0,18.0,-0.0
24.655,reach_in,not_held,0.015,0.0,18.0,-0.0
24.694,reach_in,not_held,0.015,0.0,18.0,-0.0
24.732,reach_in,not_held,0.015,0.0,17.0,-0.0
24.769,reach_in,not_held,0.015,0.0,17.0,-0.0
24.804,reach_in,not_held,0.015,0.0,17.0,-0.0
24.842,reach_in,not_held,0.015,0.0,20.0,-0.0
24.876,reach_in,not_held,0.015,0.0,20.0,-0.0
24.914,reach_in,not_held,0.015,0.0,20.0,-0.0
24.951,reach_in,not_held,0.015,0.0,21.0,-0.0
24.985,reach_in,not_held,0.015,0.0,21.0,-0.0
